,날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
13823,1945-08-05,108,23.0,19.1,26.9
13824,1945-08-06,108,24.3,21.6,28.8
13825,1945-08-07,108,24.2,22.3,29.3
13826,1945-08-08,108,23.8,21.8,27.1
13827,1945-08-09,108,24.6,21.6,29.7
13828,1945-08-10,108,23.9,22.4,26.4
13829,1945-08-11,108,24.1,21.9,28.7
13830,1945-08-12,108,24.8,21.2,30.7
13831,1945-08-13,108,26.3,22.0,31.8
13832,1945-08-14,108,26.5,22.7,32.2
13833,1945-08-15,108,27.2,22.1,33.9
13834,1945-08-16,108,26.4,24.3,32.0
13835,1945-08-17,108,28.0,23.0,34.3
13836,1945-08-18,108,27.7,23.7,32.5
13837,1945-08-19,108,28.5,24.1,35.1
13838,1945-08-20,108,28.5,23.4,35.0
13839,1945-08-21,108,28.9,24.0,36.0
13840,1945-08-22,108,28.4,23.5,35.5
13841,1945-08-23,108,29.5,24.2,37.0
13842,1945-08-24,108,27.3,24.2,36.7
13843,1945-08-25,108,25.0,23.5,34.7
13844,1945-08-26,108,27.0,22.4,33.2
13845,1945-08-27,108,26.4,20.5,35.3
13846,1945-08-28,108,25.9,21.2,33.0
13847,1945-08-29,108,25.9,23.0,30.6
13848,1945-08-30,108,20.5,18.0,23.9
13849,1945-08-31,108,21.4,16.5,27.5
13850,1945-09-01,108,22.6,19.5,27.0
13851,1945-09-02,108,24.1,18.7,29.2
13852,1945-09-03,108,24.2,19.9,29.6
13853,1945-09-04,108,23.7,19.5,30.0
13854,1945-09-05,108,21.0,19.3,22.9
13855,1945-09-06,108,24.1,20.1,27.4
13856,1945-09-07,108,23.5,21.2,27.0
13857,1945-09-08,108,23.5,21.2,27.2
13858,1945-09-09,108,22.4,19.6,28.2
13859,1945-09-10,108,21.4,16.4,28.0
13860,1945-09-11,108,21.1,14.1,29.4
13861,1945-09-12,108,19.4,16.0,25.7
13862,1945-09-13,108,17.9,16.2,20.0
13863,1945-09-14,108,21.8,16.6,28.4
13864,1945-09-15,108,21.7,16.5,28.8
13865,1945-09-16,108,22.1,18.2,28.0
13866,1945-09-17,108,20.7,17.9,25.4
13867,1945-09-18,108,19.1,13.0,27.5
13868,1945-09-19,108,19.6,15.8,24.1
13869,1945-09-20,108,21.1,17.5,27.4
13870,1945-09-21,108,22.4,18.2,27.3
13871,1945-09-22,108,20.9,18.6,27.2
13872,1945-09-23,108,21.1,16.7,26.7
13873,1945-09-24,108,19.8,13.4,27.2
13874,1945-09-25,108,18.7,12.6,27.3
13875,1945-09-26,108,20.1,14.7,26.5
13876,1945-09-27,108,20.0,15.7,26.2
13877,1945-09-28,108,19.6,14.4,27.4
13878,1945-09-29,108,20.9,13.8,29.0
13879,1945-09-30,108,19.2,15.7,22.5
13880,1945-10-01,108,16.1,14.1,17.7
13881,1945-10-02,108,14.6,13.3,16.0
13882,1945-10-03,108,13.8,10.8,18.5
13883,1945-10-04,108,14.3,6.8,23.0
13884,1945-10-05,108,16.2,9.5,24.5
13885,1945-10-06,108,17.1,10.6,23.8
13886,1945-10-07,108,18.5,14.1,25.3
13887,1945-10-08,108,16.0,10.8,20.5
13888,1945-10-09,108,13.8,7.7,21.2
13889,1945-10-10,108,14.1,11.0,16.8
13890,1945-10-11,108,12.0,9.7,16.1
13891,1945-10-12,108,11.9,5.5,19.7
13892,1945-10-13,108,12.6,6.2,21.3
13893,1945-10-14,108,12.4,4.8,22.4
13894,1945-10-15,108,14.4,7.2,23.0
13895,1945-10-16,108,16.7,12.1,24.8
13896,1945-10-17,108,15.2,9.5,21.7
13897,1945-10-18,108,15.3,10.0,20.5
13898,1945-10-19,108,14.8,8.5,21.8
13899,1945-10-20,108,11.9,5.5,20.0
13900,1945-10-21,108,13.2,7.5,22.6
13901,1945-10-22,108,12.6,5.5,19.7
13902,1945-10-23,108,11.8,5.5,20.5
13903,1945-10-24,108,8.9,4.0,15.6
13904,1945-10-25,108,8.2,0.0,18.1
13905,1945-10-26,108,9.0,0.9,17.1
13906,1945-10-27,108,12.4,4.5,21.3
13907,1945-10-28,108,11.8,4.6,21.8
13908,1945-10-29,108,13.1,4.4,20.9
13909,1945-10-30,108,14.6,9.6,22.9
13910,1945-10-31,108,10.9,6.0,19.0
13911,1945-11-01,108,9.0,-1.7,16.4
13912,1945-11-02,108,8.1,1.6,13.4
13913,1945-11-03,108,8.5,3.0,16.2
13914,1945-11-04,108,12.3,4.5,20.0
13915,1945-11-05,108,15.6,10.8,21.8
13916,1945-11-06,108,9.6,6.6,14.7
13917,1945-11-07,108,9.8,1.5,14.5
13918,1945-11-08,108,7.5,-0.3,15.5
13919,1945-11-09,108,10.3,6.5,14.3
13920,1945-11-10,108,13.1,5.6,16.0
13921,1945-11-11,108,7.5,4.1,13.9
13922,1945-11-12,108,6.6,-1.6,16.0
13923,1945-11-13,108,9.7,0.2,18.0
13924,1945-11-14,108,9.8,7.3,13.8
13925,1945-11-15,108,8.6,5.6,12.5
13926,1945-11-16,108,7.9,3.5,13.2
13927,1945-11-17,108,9.0,1.7,15.4
13928,1945-11-18,108,7.4,0.7,15.0
13929,1945-11-19,108,7.8,1.7,14.0
13930,1945-11-20,108,11.5,7.9,16.6
13931,1945-11-21,108,12.2,9.2,16.3
13932,1945-11-22,108,5.5,1.7,11.5
13933,1945-11-23,108,6.5,-2.0,13.6
13934,1945-11-24,108,7.5,1.8,13.4
13935,1945-11-25,108,8.0,4.0,14.5
13936,1945-11-26,108,8.6,0.0,16.6
13937,1945-11-27,108,6.3,-2.4,13.0
13938,1945-11-28,108,4.8,-2.1,11.6
13939,1945-11-29,108,2.7,0.0,8.1
13940,1945-11-30,108,-0.9,-4.2,2.8
13941,1945-12-01,108,-3.1,-8.1,3.3
13942,1945-12-02,108,-2.2,-8.0,4.2
13943,1945-12-03,108,4.2,-1.2,10.5
13944,1945-12-04,108,-0.2,-2.8,2.6
13945,1945-12-05,108,3.6,-2.4,9.9
13946,1945-12-06,108,8.4,3.5,12.7
13947,1945-12-07,108,6.7,2.2,11.6
13948,1945-12-08,108,-0.9,-4.5,3.4
13949,1945-12-09,108,-3.0,-7.3,0.3
13950,1945-12-10,108,-0.4,-5.1,4.3
13951,1945-12-11,108,-4.3,-8.8,4.5
13952,1945-12-12,108,-1.4,-9.6,4.4
13953,1945-12-13,108,3.4,-1.1,5.9
13954,1945-12-14,108,1.4,-1.7,4.9
13955,1945-12-15,108,3.1,-4.0,9.5
13956,1945-12-16,108,2.9,0.0,4.8
13957,1945-12-17,108,-6.1,-11.0,0.7
13958,1945-12-18,108,-9.1,-12.7,-5.3
13959,1945-12-19,108,-4.7,-11.2,6.9
13960,1945-12-20,108,1.5,-3.4,3.9
13961,1945-12-21,108,0.6,-4.7,4.0
13962,1945-12-22,108,-2.7,-7.4,3.0
13963,1945-12-23,108,-5.1,-8.2,-0.2
13964,1945-12-24,108,-3.8,-9.5,1.7
13965,1945-12-25,108,-3.0,-9.5,2.2
13966,1945-12-26,108,0.3,-5.5,7.8
13967,1945-12-27,108,-2.5,-6.8,1.3
13968,1945-12-28,108,-9.4,-12.0,-6.3
13969,1945-12-29,108,-8.9,-14.0,-1.7
13970,1945-12-30,108,-8.9,-13.0,-5.2
13971,1945-12-31,108,-8.2,-11.5,-4.7
13972,1946-01-01,108,-8.2,-15.0,-1.9
13973,1946-01-02,108,-4.4,-10.9,-1.0
13974,1946-01-03,108,-5.2,-12.3,1.4
13975,1946-01-04,108,-10.4,-14.5,-6.2
13976,1946-01-05,108,-11.0,-14.4,-6.7
13977,1946-01-06,108,-6.8,-13.9,-2.4
13978,1946-01-07,108,-5.2,-8.2,-0.9
13979,1946-01-08,108,-2.7,-10.6,3.8
13980,1946-01-09,108,-8.1,-13.6,7.7
13981,1946-01-10,108,-10.7,-15.1,-6.2
13982,1946-01-11,108,-7.7,-13.1,-1.4
13983,1946-01-12,108,-6.6,-13.3,-0.9
13984,1946-01-13,108,-4.1,-11.5,-0.7
13985,1946-01-14,108,-0.6,-5.2,2.7
13986,1946-01-15,108,-3.1,-6.9,1.5
13987,1946-01-16,108,-11.1,-13.5,-5.8
13988,1946-01-17,108,-11.3,-15.0,-7.5
13989,1946-01-18,108,-7.6,-15.6,-1.4
13990,1946-01-19,108,3.1,-4.1,8.4
13991,1946-01-20,108,3.8,-0.2,8.6
13992,1946-01-21,108,-2.7,-6.3,2.4
13993,1946-01-22,108,-1.1,-7.4,3.3
13994,1946-01-23,108,6.0,-0.5,10.5
13995,1946-01-24,108,2.8,0.2,7.4
13996,1946-01-25,108,1.8,-2.0,5.3
13997,1946-01-26,108,2.2,-2.3,7.2
13998,1946-01-27,108,2.3,-1.0,5.8
13999,1946-01-28,108,1.4,-2.4,4.2
14000,1946-01-29,108,2.8,-2.4,8.4
14001,1946-01-30,108,1.4,-1.7,5.2
14002,1946-01-31,108,1.4,-4.5,6.1
14003,1946-02-01,108,0.0,-3.9,4.8
14004,1946-02-02,108,-7.6,-10.0,-3.8
14005,1946-02-03,108,-7.4,-12.2,-2.6
14006,1946-02-04,108,-2.0,-7.4,0.3
14007,1946-02-05,108,0.6,-1.3,3.0
14008,1946-02-06,108,-0.8,-5.0,4.7
14009,1946-02-07,108,0.9,-4.2,6.8
14010,1946-02-08,108,-5.9,-8.4,0.1
14011,1946-02-09,108,-7.3,-11.4,-3.2
14012,1946-02-10,108,-4.3,-11.4,1.3
14013,1946-02-11,108,-0.9,-4.0,1.6
14014,1946-02-12,108,-0.4,-3.8,4.3
14015,1946-02-13,108,-0.6,-5.4,5.5
14016,1946-02-14,108,1.0,-4.8,4.4
14017,1946-02-15,108,2.6,-0.3,5.4
14018,1946-02-16,108,-5.1,-8.8,0.4
14019,1946-02-17,108,-0.6,-10.0,5.9
14020,1946-02-18,108,-0.2,-7.0,5.9
14021,1946-02-19,108,0.7,-7.0,5.9
14022,1946-02-20,108,2.7,-2.8,7.3
14023,1946-02-21,108,0.0,-5.2,3.9
14024,1946-02-22,108,-1.0,-5.5,4.5
14025,1946-02-23,108,1.1,-6.6,10.3
14026,1946-02-24,108,2.8,0.0,5.2
14027,1946-02-25,108,3.1,-0.7,8.1
14028,1946-02-26,108,2.8,-0.2,6.9
14029,1946-02-27,108,3.2,-1.1,7.4
14030,1946-02-28,108,3.8,-1.5,10.5
14031,1946-03-01,108,4.0,-0.5,10.5
14032,1946-03-02,108,5.7,1.2,10.5
14033,1946-03-03,108,2.8,0.0,8.0
14034,1946-03-04,108,-1.1,-3.6,3.2
14035,1946-03-05,108,1.9,-4.6,7.3
14036,1946-03-06,108,-1.6,-6.0,3.4
14037,1946-03-07,108,-6.3,-9.0,-3.5
14038,1946-03-08,108,-4.7,-10.7,-0.2
14039,1946-03-09,108,-2.2,-6.1,1.2
14040,1946-03-10,108,-2.6,-6.5,2.6
14041,1946-03-11,108,-1.8,-8.6,4.6
14042,1946-03-12,108,3.3,-3.6,10.7
14043,1946-03-13,108,1.1,-2.3,3.7
14044,1946-03-14,108,-0.9,-7.1,5.0
14045,1946-03-15,108,1.1,-8.6,7.6
14046,1946-03-16,108,3.8,-1.9,9.4
14047,1946-03-17,108,6.4,2.4,10.2
14048,1946-03-18,108,3.9,1.7,6.1
14049,1946-03-19,108,1.3,-0.9,5.0
14050,1946-03-20,108,-0.5,-3.0,4.6
14051,1946-03-21,108,2.3,-2.5,8.0
14052,1946-03-22,108,3.8,-3.7,9.4
14053,1946-03-23,108,7.2,3.1,13.4
14054,1946-03-24,108,3.8,1.3,7.7
14055,1946-03-25,108,5.5,-0.4,12.8
14056,1946-03-26,108,8.7,0.0,18.6
14057,1946-03-27,108,8.2,5.0,12.9
14058,1946-03-28,108,6.4,4.7,10.3
14059,1946-03-29,108,6.6,3.3,10.6
14060,1946-03-30,108,4.5,0.0,9.8
14061,1946-03-31,108,7.2,0.5,13.5
14062,1946-04-01,108,11.2,2.2,18.6
14063,1946-04-02,108,11.0,9.4,11.8
14064,1946-04-03,108,13.6,9.7,15.8
14065,1946-04-04,108,13.5,9.2,19.5
14066,1946-04-05,108,12.4,8.6,15.0
14067,1946-04-06,108,7.0,4.3,10.3
14068,1946-04-07,108,6.2,0.2,13.4
14069,1946-04-08,108,6.9,0.8,13.8
14070,1946-04-09,108,5.8,0.8,9.5
14071,1946-04-10,108,8.3,2.5,16.0
14072,1946-04-11,108,6.9,3.6,12.4
14073,1946-04-12,108,12.9,5.8,20.3
14074,1946-04-13,108,10.6,7.4,14.1
14075,1946-04-14,108,7.7,3.5,13.0
14076,1946-04-15,108,8.0,1.3,15.3
14077,1946-04-16,108,9.1,0.6,16.9
14078,1946-04-17,108,7.1,1.6,16.9
14079,1946-04-18,108,7.0,3.0,10.8
14080,1946-04-19,108,7.2,2.4,13.6
14081,1946-04-20,108,8.2,1.2,16.5
14082,1946-04-21,108,12.9,4.1,20.4
14083,1946-04-22,108,12.8,9.1,20.3
14084,1946-04-23,108,16.4,6.7,27.3
14085,1946-04-24,108,16.5,11.5,23.1
14086,1946-04-25,108,13.8,8.8,20.0
14087,1946-04-26,108,13.4,9.6,20.5
14088,1946-04-27,108,13.9,6.7,21.5
14089,1946-04-28,108,16.5,10.0,23.8
14090,1946-04-29,108,17.0,9.6,25.4
14091,1946-04-30,108,13.9,11.4,18.8
14092,1946-05-01,108,11.3,8.6,16.0
14093,1946-05-02,108,14.1,8.4,20.7
14094,1946-05-03,108,15.9,8.3,25.0
14095,1946-05-04,108,15.2,9.5,23.9
14096,1946-05-05,108,15.9,9.5,22.1
14097,1946-05-06,108,18.5,10.3,27.7
14098,1946-05-07,108,14.5,12.2,17.6
14099,1946-05-08,108,16.2,11.0,22.7
14100,1946-05-09,108,18.4,12.5,25.0
14101,1946-05-10,108,16.5,12.6,22.8
14102,1946-05-11,108,16.2,9.4,22.2
14103,1946-05-12,108,14.0,10.7,18.7
14104,1946-05-13,108,11.4,6.8,17.5
14105,1946-05-14,108,13.4,9.9,18.8
14106,1946-05-15,108,12.2,7.6,18.1
14107,1946-05-16,108,15.2,7.0,23.4
14108,1946-05-17,108,17.4,13.4,22.0
14109,1946-05-18,108,14.6,9.1,19.8
14110,1946-05-19,108,14.4,9.3,21.4
14111,1946-05-20,108,15.0,9.1,21.8
14112,1946-05-21,108,14.8,9.2,22.7
14113,1946-05-22,108,17.2,9.9,25.5
14114,1946-05-23,108,18.9,11.3,28.1
14115,1946-05-24,108,17.1,14.1,21.1
14116,1946-05-25,108,17.0,12.7,24.7
14117,1946-05-26,108,14.5,12.7,18.9
14118,1946-05-27,108,15.0,11.0,21.4
14119,1946-05-28,108,18.9,11.2,29.4
14120,1946-05-29,108,20.2,14.5,28.1
14121,1946-05-30,108,21.3,14.0,29.8
14122,1946-05-31,108,20.4,15.1,28.0
14123,1946-06-01,108,15.3,14.5,18.3
14124,1946-06-02,108,17.9,13.4,25.0
14125,1946-06-03,108,18.8,13.5,25.3
14126,1946-06-04,108,15.9,13.8,21.4
14127,1946-06-05,108,18.8,13.6,24.7
14128,1946-06-06,108,21.4,14.5,28.9
14129,1946-06-07,108,24.2,17.5,31.5
14130,1946-06-08,108,19.4,18.7,24.3
14131,1946-06-09,108,20.2,18.9,21.0
14132,1946-06-10,108,20.7,17.6,25.5
14133,1946-06-11,108,19.9,14.5,27.0
14134,1946-06-12,108,18.5,13.5,26.1
14135,1946-06-13,108,20.8,15.7,27.9
14136,1946-06-14,108,23.0,17.0,30.5
14137,1946-06-15,108,22.6,18.4,28.3
14138,1946-06-16,108,19.9,16.7,22.2
14139,1946-06-17,108,20.5,16.8,24.6
14140,1946-06-18,108,22.1,16.7,29.2
14141,1946-06-19,108,23.5,18.7,29.9
14142,1946-06-20,108,20.9,20.3,23.0
14143,1946-06-21,108,19.0,18.4,20.4
14144,1946-06-22,108,20.9,17.4,27.5
14145,1946-06-23,108,22.2,18.5,24.8
14146,1946-06-24,108,22.5,20.6,24.6
14147,1946-06-25,108,24.5,21.0,29.1
14148,1946-06-26,108,20.7,19.3,23.2
14149,1946-06-27,108,21.5,19.6,23.3
14150,1946-06-28,108,22.5,19.6,26.1
14151,1946-06-29,108,23.3,20.1,29.4
14152,1946-06-30,108,25.0,18.7,32.4
14153,1946-07-01,108,25.3,22.0,29.5
14154,1946-07-02,108,20.4,18.5,23.8
14155,1946-07-03,108,21.6,18.4,26.4
14156,1946-07-04,108,21.9,19.0,28.2
14157,1946-07-05,108,22.7,20.0,28.3
14158,1946-07-06,108,22.9,19.5,28.5
14159,1946-07-07,108,24.6,20.6,30.5
14160,1946-07-08,108,25.4,20.6,31.6
14161,1946-07-09,108,25.7,21.6,31.7
14162,1946-07-10,108,23.4,20.4,25.5
14163,1946-07-11,108,23.6,22.6,26.5
14164,1946-07-12,108,25.1,23.1,29.2
14165,1946-07-13,108,26.9,22.9,31.6
14166,1946-07-14,108,25.2,23.8,27.4
14167,1946-07-15,108,26.0,24.0,29.0
14168,1946-07-16,108,26.4,23.3,31.2
14169,1946-07-17,108,25.8,22.7,29.2
14170,1946-07-18,108,27.3,22.2,34.5
14171,1946-07-19,108,27.4,23.2,33.5
14172,1946-07-20,108,25.8,24.2,29.9
14173,1946-07-21,108,26.3,24.0,30.0
14174,1946-07-22,108,26.3,23.9,30.8
14175,1946-07-23,108,27.2,22.3,33.7
14176,1946-07-24,108,28.6,22.1,36.4
14177,1946-07-25,108,27.9,24.9,33.7
14178,1946-07-26,108,27.5,23.7,33.0
14179,1946-07-27,108,28.4,23.7,35.2
14180,1946-07-28,108,29.2,24.9,36.7
14181,1946-07-29,108,28.4,24.2,35.0
14182,1946-07-30,108,25.8,23.7,33.2
14183,1946-07-31,108,24.4,20.6,31.3
14184,1946-08-01,108,25.5,20.4,33.2
14185,1946-08-02,108,27.9,23.3,35.4
14186,1946-08-03,108,27.4,24.1,31.8
14187,1946-08-04,108,23.0,22.2,25.5
14188,1946-08-05,108,26.8,22.3,32.3
14189,1946-08-06,108,27.0,24.2,32.7
14190,1946-08-07,108,22.7,21.2,26.8
14191,1946-08-08,108,25.6,22.0,30.2
14192,1946-08-09,108,27.4,22.8,33.2
14193,1946-08-10,108,27.8,23.7,34.2
14194,1946-08-11,108,28.5,23.9,34.0
14195,1946-08-12,108,27.5,25.9,30.8
14196,1946-08-13,108,27.1,23.8,32.6
14197,1946-08-14,108,27.0,22.5,33.3
14198,1946-08-15,108,27.2,23.0,33.6
14199,1946-08-16,108,27.9,23.1,34.1
14200,1946-08-17,108,27.6,22.8,34.1
14201,1946-08-18,108,27.4,21.8,34.0
14202,1946-08-19,108,27.9,21.9,35.5
14203,1946-08-20,108,26.8,22.7,30.6
14204,1946-08-21,108,24.6,23.1,27.7
14205,1946-08-22,108,24.8,22.4,27.0
14206,1946-08-23,108,26.3,22.9,31.6
14207,1946-08-24,108,23.7,21.5,28.2
14208,1946-08-25,108,24.0,19.3,30.5
14209,1946-08-26,108,22.6,20.8,26.2
14210,1946-08-27,108,23.0,18.9,28.7
14211,1946-08-28,108,23.5,18.9,28.6
14212,1946-08-29,108,22.1,21.2,28.2
14213,1946-08-30,108,22.5,19.5,26.7
14214,1946-08-31,108,24.3,19.6,30.4
14215,1946-09-01,108,24.4,21.0,30.5
14216,1946-09-02,108,22.4,19.2,26.4
14217,1946-09-03,108,21.2,17.9,23.7
14218,1946-09-04,108,23.6,18.7,30.0
14219,1946-09-05,108,21.8,13.2,28.4
14220,1946-09-06,108,20.8,13.5,29.3
14221,1946-09-07,108,21.7,16.0,28.5
14222,1946-09-08,108,23.3,16.0,30.7
14223,1946-09-09,108,20.8,19.2,22.8
14224,1946-09-10,108,21.5,17.4,28.0
14225,1946-09-11,108,20.8,16.7,27.5
14226,1946-09-12,108,18.5,17.2,19.8
14227,1946-09-13,108,21.3,15.9,27.1
14228,1946-09-14,108,23.2,19.4,29.9
14229,1946-09-15,108,21.2,16.4,27.7
14230,1946-09-16,108,21.2,12.8,30.4
14231,1946-09-17,108,17.2,15.3,20.5
14232,1946-09-18,108,15.2,10.9,20.0
14233,1946-09-19,108,17.3,11.7,22.5
14234,1946-09-20,108,16.7,10.6,23.7
14235,1946-09-21,108,16.5,11.1,23.6
14236,1946-09-22,108,18.1,9.2,27.2
14237,1946-09-23,108,18.8,10.7,28.4
14238,1946-09-24,108,19.8,14.4,28.3
14239,1946-09-25,108,19.8,12.6,29.5
14240,1946-09-26,108,16.9,13.5,21.6
14241,1946-09-27,108,16.6,13.7,21.1
14242,1946-09-28,108,18.6,12.0,26.5
14243,1946-09-29,108,18.8,12.3,27.3
14244,1946-09-30,108,20.2,12.1,30.2
14245,1946-10-01,108,20.8,13.4,29.9
14246,1946-10-02,108,21.4,17.7,25.4
14247,1946-10-03,108,15.6,10.2,22.7
14248,1946-10-04,108,11.7,7.0,17.9
14249,1946-10-05,108,9.7,4.4,16.7
14250,1946-10-06,108,12.0,3.7,21.2
14251,1946-10-07,108,13.1,8.1,21.2
14252,1946-10-08,108,13.1,7.9,19.0
14253,1946-10-09,108,13.8,5.7,22.0
14254,1946-10-10,108,15.9,8.2,24.9
14255,1946-10-11,108,14.4,11.0,18.0
14256,1946-10-12,108,16.8,12.7,22.3
14257,1946-10-13,108,17.6,11.9,23.9
14258,1946-10-14,108,15.1,13.0,17.7
14259,1946-10-15,108,12.9,10.2,17.4
14260,1946-10-16,108,11.6,5.4,18.6
14261,1946-10-17,108,13.2,7.3,20.6
14262,1946-10-18,108,14.3,6.9,22.6
14263,1946-10-19,108,15.3,10.9,22.3
14264,1946-10-20,108,14.6,9.6,22.5
14265,1946-10-21,108,14.0,9.5,20.6
14266,1946-10-22,108,14.8,10.3,23.2
14267,1946-10-23,108,13.6,7.5,21.3
14268,1946-10-24,108,15.6,8.0,22.1
14269,1946-10-25,108,17.1,12.3,24.0
14270,1946-10-26,108,12.8,4.3,21.0
14271,1946-10-27,108,6.8,1.0,12.8
14272,1946-10-28,108,7.3,0.7,13.7
14273,1946-10-29,108,9.7,0.4,17.3
14274,1946-10-30,108,11.7,4.2,18.6
14275,1946-10-31,108,12.0,9.1,15.4
14276,1946-11-01,108,10.8,3.4,15.2
14277,1946-11-02,108,9.8,0.9,19.6
14278,1946-11-03,108,12.3,6.6,20.1
14279,1946-11-04,108,13.2,6.2,20.8
14280,1946-11-05,108,14.0,6.7,22.1
14281,1946-11-06,108,14.4,8.8,21.0
14282,1946-11-07,108,12.8,9.0,17.0
14283,1946-11-08,108,12.4,7.3,18.5
14284,1946-11-09,108,13.5,9.5,20.6
14285,1946-11-10,108,12.4,9.2,17.2
14286,1946-11-11,108,11.0,4.6,17.3
14287,1946-11-12,108,9.6,5.1,16.4
14288,1946-11-13,108,4.3,0.4,9.0
14289,1946-11-14,108,2.5,-3.1,8.7
14290,1946-11-15,108,6.5,-0.7,13.2
14291,1946-11-16,108,8.1,4.3,12.8
14292,1946-11-17,108,7.3,3.1,13.7
14293,1946-11-18,108,6.1,2.0,11.7
14294,1946-11-19,108,8.2,0.5,15.8
14295,1946-11-20,108,9.8,5.9,14.3
14296,1946-11-21,108,11.8,5.5,19.5
14297,1946-11-22,108,9.2,5.2,14.5
14298,1946-11-23,108,6.6,1.3,12.1
14299,1946-11-24,108,8.6,1.3,16.5
14300,1946-11-25,108,11.9,5.3,18.3
14301,1946-11-26,108,12.1,9.2,15.2
14302,1946-11-27,108,8.7,3.0,15.0
14303,1946-11-28,108,-1.2,-4.3,2.5
14304,1946-11-29,108,-2.8,-7.3,1.3
14305,1946-11-30,108,0.8,-6.8,5.7
14306,1946-12-01,108,3.5,-2.7,5.5
14307,1946-12-02,108,4.9,1.0,8.7
14308,1946-12-03,108,1.2,-2.7,5.5
14309,1946-12-04,108,0.8,-3.3,5.9
14310,1946-12-05,108,-1.1,-4.8,2.1
14311,1946-12-06,108,-3.7,-7.7,0.5
14312,1946-12-07,108,0.3,-7.6,3.5
14313,1946-12-08,108,-1.7,-11.2,5.3
14314,1946-12-09,108,-12.3,-14.4,-9.3
14315,1946-12-10,108,-9.5,-14.1,-4.9
14316,1946-12-11,108,-9.2,-12.2,-4.9
14317,1946-12-12,108,-5.7,-12.8,-1.0
14318,1946-12-13,108,-0.9,-5.4,5.0
14319,1946-12-14,108,-4.6,-8.0,-1.3
14320,1946-12-15,108,-6.0,-9.7,-2.0
14321,1946-12-16,108,-7.3,-10.1,-3.7
14322,1946-12-17,108,-5.9,-9.9,-2.9
14323,1946-12-18,108,-9.5,-12.5,-5.1
14324,1946-12-19,108,-10.2,-15.0,-4.7
14325,1946-12-20,108,-7.9,-15.0,-1.9
14326,1946-12-21,108,-6.0,-11.1,-1.2
14327,1946-12-22,108,-4.6,-8.3,-1.4
14328,1946-12-23,108,-7.9,-12.3,-3.5
14329,1946-12-24,108,-7.4,-12.8,-2.5
14330,1946-12-25,108,-1.6,-9.6,3.6
14331,1946-12-26,108,0.7,-1.7,1.8
14332,1946-12-27,108,-6.9,-12.4,-2.5
14333,1946-12-28,108,-10.7,-15.8,-6.8
14334,1946-12-29,108,-8.5,-17.0,-3.9
14335,1946-12-30,108,0.9,-5.9,4.9
14336,1946-12-31,108,2.2,-1.3,5.9
14337,1947-01-01,108,-2.9,-6.2,1.0
14338,1947-01-02,108,-6.6,-10.3,-4.3
14339,1947-01-03,108,-8.0,-13.1,-2.3
14340,1947-01-04,108,-3.0,-11.0,0.9
14341,1947-01-05,108,2.1,-2.1,7.1
14342,1947-01-06,108,-0.1,-3.5,2.1
14343,1947-01-07,108,-6.3,-11.1,-2.5
14344,1947-01-08,108,-9.2,-13.4,-4.9
14345,1947-01-09,108,-5.1,-12.3,-1.1
14346,1947-01-10,108,-1.5,-6.2,0.9
14347,1947-01-11,108,2.4,-1.3,5.9
14348,1947-01-12,108,0.3,-4.0,5.1
14349,1947-01-13,108,-2.7,-7.1,2.0
14350,1947-01-14,108,-2.7,-6.4,1.5
14351,1947-01-15,108,-2.8,-9.6,4.1
14352,1947-01-16,108,0.6,-6.7,3.9
14353,1947-01-17,108,2.3,0.9,5.7
14354,1947-01-18,108,0.9,-1.7,5.9
14355,1947-01-19,108,-2.5,-5.5,0.4
14356,1947-01-20,108,-6.7,-9.6,-3.7
14357,1947-01-21,108,-6.3,-12.3,-1.5
14358,1947-01-22,108,-3.5,-9.8,3.3
14359,1947-01-23,108,-1.6,-5.1,0.2
14360,1947-01-24,108,-0.8,-2.5,0.7
14361,1947-01-25,108,-7.0,-12.6,-1.2
14362,1947-01-26,108,-11.8,-15.1,-8.1
14363,1947-01-27,108,-9.8,-14.4,-5.2
14364,1947-01-28,108,-10.6,-15.1,-6.7
14365,1947-01-29,108,-5.1,-12.3,1.7
14366,1947-01-30,108,-5.0,-10.8,-0.6
14367,1947-01-31,108,-8.7,-11.6,-3.4
14368,1947-02-01,108,-9.0,-12.4,-4.9
14369,1947-02-02,108,-13.2,-15.8,-8.8
14370,1947-02-03,108,-13.4,-17.2,-9.1
14371,1947-02-04,108,-10.2,-16.9,-3.9
14372,1947-02-05,108,-7.2,-14.5,-1.1
14373,1947-02-06,108,-5.9,-11.9,-0.4
14374,1947-02-07,108,-4.5,-11.6,1.4
14375,1947-02-08,108,-3.5,-6.3,0.2
14376,1947-02-09,108,-5.4,-10.1,-0.9
14377,1947-02-10,108,-5.0,-9.8,-0.9
14378,1947-02-11,108,-3.4,-6.3,1.4
14379,1947-02-12,108,-4.2,-8.8,0.0
14380,1947-02-13,108,-0.6,-5.9,4.2
14381,1947-02-14,108,-4.3,-10.1,-0.1
14382,1947-02-15,108,-10.7,-13.0,-6.4
14383,1947-02-16,108,-11.9,-14.1,-8.2
14384,1947-02-17,108,-11.2,-15.6,-6.6
14385,1947-02-18,108,-9.3,-14.5,-3.9
14386,1947-02-19,108,-8.1,-12.3,-3.2
14387,1947-02-20,108,-7.5,-12.1,-2.2
